timestamp,cpu_usage,load_avg,prediction
2026-01-02 13:50:46,18.6,1.56005859375,1
2026-01-02 13:50:46,24.9,1.56005859375,1
2026-01-02 13:50:46,13.4,1.56005859375,1
2026-01-02 13:50:46,12.4,1.56005859375,1
2026-01-02 13:50:46,24.9,1.56005859375,1
2026-01-02 13:50:47,18.6,1.56005859375,1
2026-01-02 13:50:47,18.7,1.56005859375,1
2026-01-02 13:50:47,18.7,1.56005859375,1
2026-01-02 13:50:47,18.6,1.56005859375,1
2026-01-02 13:50:47,12.4,1.56005859375,1
2026-01-02 13:50:47,37.3,1.56005859375,1
2026-01-02 13:50:48,12.4,1.56005859375,1
2026-01-02 13:50:48,26.7,1.56005859375,1
2026-01-02 13:50:48,24.9,1.56005859375,1
2026-01-02 13:50:48,18.7,1.56005859375,1
2026-01-02 13:50:48,6.2,1.56005859375,1
2026-01-02 13:50:49,13.4,1.56005859375,1
2026-01-02 13:50:49,24.8,1.56005859375,1
2026-01-02 13:50:49,17.7,1.56005859375,1
2026-01-02 13:50:49,18.6,1.51513671875,1
2026-01-02 13:50:49,12.5,1.51513671875,1
2026-01-02 13:50:50,33.4,1.51513671875,1
2026-01-02 13:50:50,18.7,1.51513671875,1
2026-01-02 13:50:50,12.4,1.51513671875,1
2026-01-02 13:50:50,26.7,1.51513671875,1
2026-01-02 13:50:50,12.4,1.51513671875,1
2026-01-02 13:50:50,12.4,1.51513671875,1
2026-01-02 13:50:51,6.2,1.51513671875,1
2026-01-02 13:50:51,12.4,1.51513671875,1
2026-01-02 13:50:51,18.6,1.51513671875,1
2026-01-02 13:50:51,18.7,1.51513671875,1
2026-01-02 13:50:51,24.8,1.51513671875,1
2026-01-02 13:50:52,18.6,1.51513671875,1
2026-01-02 13:50:52,18.6,1.51513671875,1
2026-01-02 13:50:52,18.6,1.51513671875,1
2026-01-02 13:50:52,18.7,1.51513671875,1
2026-01-02 13:50:52,20.1,1.51513671875,1
2026-01-02 13:50:52,12.4,1.51513671875,1
2026-01-02 13:50:53,26.7,1.51513671875,1
2026-01-02 13:50:53,26.7,1.51513671875,1
2026-01-02 13:50:53,12.5,1.51513671875,1
2026-01-02 13:50:53,24.8,1.51513671875,1
2026-01-02 13:50:53,0.0,1.51513671875,1
2026-01-02 13:50:54,24.9,1.51513671875,1
2026-01-02 13:50:54,20.1,1.51513671875,1
2026-01-02 13:50:54,18.6,1.51513671875,1
2026-01-02 13:50:54,12.4,1.4736328125,1
2026-01-02 13:50:54,18.6,1.4736328125,1
2026-01-02 13:50:54,26.8,1.4736328125,1
2026-01-02 13:50:55,12.5,1.4736328125,1
2026-01-02 13:50:55,24.8,1.4736328125,1
2026-01-02 13:50:55,24.9,1.4736328125,1
2026-01-02 13:50:55,18.6,1.4736328125,1
2026-01-02 13:50:55,6.2,1.4736328125,1
2026-01-02 13:50:56,31.1,1.4736328125,1
2026-01-02 13:50:56,6.2,1.4736328125,1
2026-01-02 13:50:56,18.6,1.4736328125,1
2026-01-02 13:50:56,23.6,1.4736328125,1
2026-01-02 13:50:56,6.7,1.4736328125,1
2026-01-02 13:50:57,18.7,1.4736328125,1
2026-01-02 13:50:57,12.4,1.4736328125,1
2026-01-02 13:50:57,18.6,1.4736328125,1
2026-01-02 13:50:57,20.0,1.4736328125,1
2026-01-02 13:50:57,18.7,1.4736328125,1
2026-01-02 13:50:57,24.9,1.4736328125,1
2026-01-02 13:50:58,6.7,1.4736328125,1
2026-01-02 13:50:58,18.7,1.4736328125,1
2026-01-02 13:50:58,13.4,1.4736328125,1
2026-01-02 13:50:58,18.6,1.4736328125,1
2026-01-02 13:50:58,12.4,1.4736328125,1
2026-01-02 13:50:59,6.2,1.4736328125,1
2026-01-02 13:50:59,6.2,1.4736328125,1
2026-01-02 13:50:59,24.9,1.4736328125,1
2026-01-02 13:50:59,24.9,1.435546875,1
2026-01-02 13:50:59,18.6,1.435546875,1
2026-01-02 13:51:00,18.6,1.435546875,1
2026-01-02 13:51:00,12.5,1.435546875,1
2026-01-02 13:51:00,31.1,1.435546875,1
2026-01-02 13:51:00,13.4,1.435546875,1
2026-01-02 13:51:00,18.7,1.435546875,1
2026-01-02 13:51:00,26.8,1.435546875,1
2026-01-02 13:51:01,26.7,1.435546875,1
2026-01-02 13:51:01,18.7,1.435546875,1
2026-01-02 13:51:01,23.6,1.435546875,1
2026-01-02 13:51:01,5.9,1.435546875,1
2026-01-02 13:51:01,18.6,1.435546875,1
2026-01-02 13:51:02,12.4,1.435546875,1
2026-01-02 13:51:02,18.6,1.435546875,1
2026-01-02 13:51:02,6.2,1.435546875,1
2026-01-02 13:51:02,12.4,1.435546875,1
2026-01-02 13:51:02,12.4,1.435546875,1
2026-01-02 13:51:02,13.4,1.435546875,1
2026-01-02 13:51:03,12.4,1.435546875,1
2026-01-02 13:51:03,18.6,1.435546875,1
2026-01-02 13:51:03,12.5,1.435546875,1
2026-01-02 13:51:03,18.6,1.435546875,1
2026-01-02 13:51:03,12.4,1.435546875,1
2026-01-02 13:51:04,6.2,1.435546875,1
2026-01-02 13:51:04,24.9,1.435546875,1
2026-01-02 13:51:04,24.9,1.435546875,1
2026-01-02 13:51:04,18.6,1.48095703125,1
2026-01-02 13:51:04,12.4,1.48095703125,1
2026-01-02 13:51:04,18.6,1.48095703125,1
2026-01-02 13:51:05,12.4,1.48095703125,1
2026-01-02 13:51:05,18.6,1.48095703125,1
2026-01-02 13:51:05,24.9,1.48095703125,1
